Popularity	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_in min/ms	time_signature	Class
36	0.406	0.341	7	-7.747	1	0.0349	0.681	0.000568	0.0789	0.286	148.654	4.11888333	4	0
54	0.476	0.493	7	-7.87	1	0.0346	0.178	2.20E-06	0.353	0.412	79.712	4.132	4	0
5	0.583	0.216	2	-13.345	1	0.0324	0.895	0.645	0.102	0.173	88.393	4.139766667	4	0
41	0.42	0.451	11	-9.217	0	0.0271	0.529	0.199	0.144	0.331	71.996	4.14435	4	0
48	0.558	0.475	4	-8.623	1	0.0282	0.516	5.69E-06	0.107	0.344	116.924	4.15016667	4	0
70	0.545	0.485	8	-9.941	1	0.151	0.3	0.00137	0.119	0.341	80.401	4.15288333	4	0
10	0.545	0.485	8	-9.941	1	0.151	0.3	0.00137	0.119	0.341	80.401	4.15288333	4	0
50	0.485	0.669	10	-4.95	1	0.0336	0.0802	7.74E-05	0.422	0.486	134.008	4.174666667	4	0
24	0.547	0.798	2	-8.668	0	0.0375	0.0383	0.000375	0.0771	0.1	90.501	4.184933333	4	0
26	0.359	0.637	4	-8.136	1	0.0415	0.385	6.62E-06	0.121	0.141	139.07	4.187483333	4	0
34	0.444	0.257	1	-11.913	1	0.0314	0.308	0.0382	0.191	0.267	95.038	4.19778333	4	0
76	0.654	0.506	11	-17.18	0	0.0535	0.686	0.0155	0.155	0.831	123.179	4.204	4	0
36	0.715	0.432	9	-6.769	1	0.0275	0.724	0.000109	0.164	0.175	109.927	4.206883333	4	0
33	0.704	0.2	8	-12.217	0	0.035	0.755	0.00186	0.126	0.139	111.947	4.207583333	4	0
56	0.698	0.643	2	-16.985	1	0.0649	0.803	0.0799	0.704	0.714	128.22	4.23333333	4	0
20	0.53	0.539	1	-13.082	1	0.0413	0.462	0.765	0.334	0.321	166.018	4.240966667	4	0
28	0.377	0.478	10	-8.992	0	0.0362	0.892	0.0123	0.359	0.138	139.842	4.243883333	4	0
48	0.155	0.0923	2	-17.707	1	0.0398	0.875	0.603	0.126	0.0384	80.869	4.28245	4	0
49	0.748	0.268	11	-9.687	1	0.0299	0.839	0.00265	0.126	0.193	118.017	4.286	4	0
57	0.447	0.458	10	-8.532	0	0.0702	0.585	0.000422	0.105	0.158	129.861	4.29755	4	0
47	0.485	0.307	1	-13.129	1	0.0565	0.663	4.13E-05	0.123	0.132	80.171	4.3	4	0
24	0.49	0.508	7	-10.719	1	0.0318	0.471	0.000767	0.077	0.0844	93.022	4.301083333	4	0
14	0.517	0.583	7	-6.792	1	0.0299	0.188	0.0106	0.234	0.43	78.027	4.302966667	4	0
19	0.313	0.913	1	-5.227	0	0.201	0.0663	3.28E-05	0.457	0.466	180.133	4.30435	4	0
34	0.521	0.51	2	-8.141	1	0.0296	0.0179	4.50E-06	0.292	0.319	125.911	4.306216667	4	0
15	0.501	0.659	1	-8.786	1	0.0355	0.0514	0.327	0.107	0.0756	175.998	4.315666667	4	0
15	0.518	0.53	1	-8.325	0	0.0309	0.442	7.98E-06	0.0927	0.131	80.015	4.31605	4	0
56	0.51	0.389	2	-14.317	0	0.0384	0.286	0.000398	0.644	0.621	94.04	4.34066667	4	0
8	0.579	0.304	2	-14.271	0	0.0301	0.751	0.0612	0.129	0.479	129.867	4.34655	4	0
43	0.54	0.453	5	-7.336	1	0.0256	0.579	0.0197	0.113	0.571	137.897	4.3472	4	0
24	0.433	0.464	8	-10.741	1	0.0341	0.635	4.06E-05	0.121	0.128	143.78	4.350166667	4	0
41	0.602	0.506	2	-9.046	1	0.0273	0.687	0.0263	0.177	0.312	126.962	4.35235	4	0
56	0.384	0.366	7	-10.65	1	0.0329	0.371	9.17E-05	0.101	0.199	138.134	4.35616667	4	0
40	0.585	0.404	2	-8.188	1	0.0477	0.458	6.42E-06	0.121	0.43	125.267	4.378	4	0
7	0.563	0.922	2	-4.565	1	0.055	0.00254	0.116	0.141	0.0887	149.993	4.382483333	4	0
31	0.545	0.356	4	-15.239	1	0.0937	0.829	0.00053	0.297	0.427	144.235	4.388883333	4	0
20	0.637	0.613	8	-7.343	1	0.0748	0.318	2.60E-06	0.111	0.571	90.06	4.4	4	0
51	0.491	0.465	7	-12.068	1	0.0269	0.361	0.268	0.157	0.0498	139.897	4.408716667	4	0
42	0.614	0.465	2	-10.248	1	0.0282	0.48	0.914	0.098	0.103	120	4.419333333	4	0
21	0.566	0.751	2	-7.28	1	0.0374	0.227	0.000375	0.184	0.377	146.022	4.448033333	4	0
57	0.585	0.233	10	-15.949	1	0.028	0.892	0.000611	0.114	0.481	140.666	4.45221667	4	0
21	0.458	0.517	2	-12.141	1	0.0407	0.0284	7.79E-06	0.0415	0.339	149.896	4.46685	4	0
26	0.423	0.556	1	-8.29	0	0.0356	0.858	0.0451	0.105	0.201	143.977	4.472216667	4	0
30	0.508	0.584	3	-6.826	1	0.0267	0.555	0.617	0.127	0.3	78.003	4.484983333	4	0
43	0.513	0.524	8	-8.608	0	0.0273	0.0127	0.184	0.0927	0.553	78.381	4.488116667	4	0
21	0.634	0.486	1	-9.403	0	0.039	0.736	3.46E-05	0.0681	0.158	119.942	4.492883333	4	0
56	0.576	0.121	9	-17.343	1	0.036	0.952	0.00111	0.1	0.063	116.826	4.49866667	4	0
41	0.481	0.174	2	-15.988	1	0.0342	0.826	7.81E-05	0.128	0.246	85.34	4.53623333	4	0
66	0.567	0.434	7	-12.755	0	0.0349	0.86	0.257	0.115	0.254	82.459	4.53911667	4	0
18	0.486	0.699	2	-8.211	1	0.0693	0.436	0.00459	0.161	0.394	137.927	4.579033333	4	0
49	0.639	0.431	9	-12.494	1	0.0489	0.414	7.11E-06	0.0867	0.526	144.048	4.58111667	4	0
51	0.421	0.192	8	-11.996	0	0.0315	0.973	0.000111	0.0948	0.256	140.963	4.602	4	0
31	0.573	0.679	2	-7.772	1	0.0263	0.0198	6.72E-05	0.201	0.777	113.06	4.6096	4	0
12	0.344	0.861	11	-6.586	0	0.0874	0.246	0.000209	0.0917	0.0559	150.026	4.61315	4	0
12	0.504	0.556	1	-12.983	1	0.0327	0.695	0.00357	0.0992	0.359	162.046	4.617283333	4	0
13	0.343	0.78	1	-6.479	1	0.0375	0.0133	3.58E-05	0.157	0.412	100.895	4.622866667	4	0
19	0.444	0.475	2	-10.77	1	0.0461	0.771	0.0632	0.094	0.421	169.863	4.6316	4	0
9	0.54	0.754	10	-8.26	0	0.0516	0.0434	6.32E-05	0.128	0.556	135.134	4.6963	4	0
42	0.511	0.674	9	-9.536	1	0.0274	0.117	0.0105	0.129	0.663	173.949	4.72285	4	0
56	0.488	0.209	10	-19.549	1	0.0369	0.374	5.05E-06	0.103	0.362	120.63	4.72488333	4	0
13	0.645	0.504	9	-13.495	1	0.145	0.974	0.786	0.23	0.511	124.904	4.725	4	0
15	0.554	0.706	11	-11.458	0	0.0318	0.549	0.0199	0.12	0.377	114.961	4.730433333	4	0
40	0.391	0.519	5	-7.452	0	0.0354	0.508	4.00E-05	0.0842	0.337	135.018	4.753333333	4	0
8	0.494	0.512	1	-9.698	1	0.0328	0.000709	0.503	0.274	0.0329	120.047	4.776066667	4	0
36	0.471	0.211	5	-13.377	1	0.0362	0.912	0.000199	0.15	0.299	145.539	4.795116667	4	0
18	0.567	0.311	11	-10.278	1	0.0409	0.825	0.000161	0.0989	0.317	93.483	4.887333333	4	0
26	0.66	0.475	7	-10.152	1	0.0299	0.751	0.916	0.108	0.214	123.031	4.900216667	4	0
48	0.621	0.296	3	-9.801	1	0.0291	0.805	6.75E-05	0.103	0.257	121.918	4.90831667	4	0
16	0.547	0.513	2	-12.074	1	0.0299	0.591	0.528	0.0562	0.0748	127.953	4.914266667	4	0
8	0.382	0.798	9	-7.308	1	0.0661	0.0927	3.82E-05	0.143	0.521	135.009	4.963916667	4	0
50	0.283	0.221	10	-15.344	1	0.0423	0.841	0.000595	0.0975	0.299	80.413	4.966883333	4	0
9	0.357	0.447	8	-12.069	1	0.0443	0.538	0.22	0.352	0.159	89.998	4.970833333	4	0
42	0.412	0.348	4	-10.229	1	0.029	0.255	0.00145	0.103	0.427	137.469	5.009783333	4	0
61	0.486	0.241	4	-17.337	1	0.0366	0.413	3.51E-05	0.0928	0.614	106.574	5.01888333	4	0
20	0.591	0.452	1	-11.248	0	0.0383	0.867	0.0194	0.0831	0.18	140.077	5.028566667	4	0
24	0.499	0.544	1	-12.079	1	0.0383	0.76	0.837	0.103	0.182	120.019	5.033333333	4	0
30	0.506	0.646	9	-8.083	1	0.0518	0.691	0.000288	0.104	0.395	79.209	5.05165	4	0
50	0.488	0.341	4	-8.582	1	0.0302	0.726	6.77E-05	0.263	0.142	120.93	5.06045	4	0
13	0.725	0.625	2	-8.484	1	0.0477	0.651	0.92	0.13	0.206	129.992	5.096	4	0
32	0.461	0.272	7	-8.795	1	0.0328	0.335	1.33E-06	0.102	0.258	73.806	5.10355	4	0
12	0.567	0.706	4	-6.778	0	0.0351	0.0325	0.00516	0.112	0.281	93.003	5.14475	4	0
59	0.618	0.558	5	-8.184	1	0.0251	0.604	0.395	0.124	0.336	111.709	5.1512	4	0
59	0.561	0.299	9	-11.392	1	0.0315	0.837	0.000143	0.357	0.107	123.92	5.156	4	0
28	0.442	0.696	5	-6.768	1	0.0328	0.00384	0.0159	0.163	0.0778	172.048	5.169116667	4	0
37	0.384	0.696	5	-6.768	1	0.0335	0.00385	0.0156	0.163	0.0779	172.059	5.169116667	4	0
31	0.373	0.403	2	-10.829	1	0.0312	0.183	6.33E-05	0.0757	0.206	116.41	5.186433333	4	0
48	0.527	0.523	3	-11.451	0	0.0871	0.11	0.597	0.162	0.456	159.878	5.206666667	4	0
43	0.493	0.338	9	-10.068	1	0.18	0.425	0.000275	0.0823	0.332	72.619	5.31755	4	0
21	0.566	0.48	2	-12.349	0	0.0331	0.554	0.687	0.0729	0.0736	140.009	5.516916667	4	0
18	0.681	0.567	6	-9.229	1	0.0385	0.00152	0.903	0.112	0.941	152.624	5.55755	4	0
14	0.381	0.738	7	-7.783	1	0.0573	0.295	0.495	0.393	0.538	166.037	5.588666667	4	0
19	0.597	0.481	11	-11.095	0	0.0464	0.651	2.23E-05	0.0764	0.459	100.056	5.636966667	4	0
13	0.559	0.914	7	-8.685	0	0.0415	0.602	0.348	0.686	0.83	130.489	5.638883333	4	0
15	0.597	0.511	3	-9.498	1	0.0382	0.171	0.0702	0.0909	0.397	155.982	5.665766667	4	0
24	0.356	0.676	7	-7.645	1	0.103	0.631	1.08E-05	0.0992	0.518	167.62	5.7	4	0
31	0.575	0.693	1	-12.873	0	0.0431	0.0968	9.11E-05	0.106	0.449	102.052	5.719116667	4	0
38	0.388	0.458	2	-10.313	1	0.0292	0.299	4.74E-05	0.101	0.361	85.688	5.829766667	4	0
34	0.339	0.873	5	-5.668	1	0.211	0.154	0.00127	0.104	0.0711	81.062	5.901433333	4	0
16	0.554	0.626	7	-7.793	1	0.0324	0.0304	0.00481	0.179	0.0386	111.004	5.914666667	4	0
6	0.515	0.894	9	-6.396	0	0.132	0.169	0.757	0.037	0.406	175.942	5.930383333	4	0
42	0.4	0.576	2	-14.15	1	0.0386	0.354	0.097	0.438	0.538	106.103	6.037783333	4	0
28	0.574	0.677	7	-8.009	0	0.0638	0.476	0.0759	0.0877	0.661	169.899	6.108666667	4	0
55	0.408	0.363	2	-13.949	1	0.0284	0.528	0.0538	0.0868	0.212	131.249	6.14156667	4	0
37	0.595	0.256	4	-15.509	1	0.0545	0.895	5.45E-05	0.111	0.457	78.343	6.178883333	4	0
1	0.276	0.659	6	-6.642	0	0.0352	0.00219	4.40E-05	0.146	0.309	81.611	6.236083333	4	0
37	0.55	0.648	2	-6.5	0	0.0557	0.276	9.72E-05	0.069	0.352	80.03	6.280916667	4	0
19	0.537	0.502	4	-13.158	1	0.0296	0.747	0.437	0.0911	0.349	149.893	6.282616667	4	0
21	0.613	0.487	2	-10.833	1	0.0473	0.788	0.337	0.104	0.477	90.029	6.377783333	4	0
19	0.616	0.547	7	-7.63	1	0.0342	0.739	0.0362	0.121	0.345	110.025	6.484166667	4	0
20	0.543	0.442	8	-12.003	1	0.0259	0.839	0.39	0.148	0.388	110.036	6.656	4	0
17	0.613	0.468	2	-18.152	1	0.0464	0.0572	0.0321	0.0932	0.461	104.997	6.770933333	4	0
18	0.29	0.816	11	-3.916	0	0.0465	0.0416	1.77E-06	0.0894	0.0671	132.803	6.875733333	4	0
38	0.645	0.402	6	-14.454	1	0.0299	0.499	1.79E-05	0.362	0.438	80.056	6.932883333	4	0
25	0.439	0.364	10	-10.723	1	0.0341	0.877	0.007	0.0776	0.111	80.202	7.023266667	4	0
25	0.701	0.518	2	-8.892	0	0.0415	0.406	0.000149	0.122	0.551	100.018	7.08	4	0
30	0.299	0.437	5	-9.258	1	0.0334	0.88	0.00034	0.11	0.38	160.084	7.35	4	0
8	0.299	0.811	7	-7.647	1	0.0948	0.068	0.112	0.459	0.709	89.986	7.54045	4	0
11	0.383	0.696	7	-7.557	1	0.0417	0.265	0.763	0.281	0.379	139.068	8.096216667	4	0
25	0.468	0.546	5	-9.335	1	0.0654	0.738	0.0298	0.114	0.32	99.934	8.44555	4	0
33	0.603	0.864	11	-11.832	1	0.0524	0.427	0.892	0.329	0.49	165.033	8.905116667	4	0
6	0.564	0.597	2	-9.464	1	0.0399	0.0759	0.0616	0.106	0.232	120.061	9.184883333	4	0
20	0.394	0.372	7	-9.941	1	0.0395	0.919	0.565	0.0963	0.123	129.59	10.82266667	4	0
25	0.513	0.573	11	-8.069	0	0.0486	0.902	4.60E-06	0.0724	0.551	80.027	11.2	4	0
15	0.597	0.686	2	-10.458	1	0.0749	0.288	2.93E-05	0.0876	0.804	152.049	11.61245	4	0
18	0.452	0.347	2	-10.989	1	0.0475	0.456	1.60E-05	0.0953	0.388	75.001	12.56333333	4	0
23	0.673	0.62	10	-10.25	1	0.0362	0.426	1.21E-05	0.147	0.599	128.025	23.29155	4	0
20	0.468	0.756	5	-7.699	0	0.0413	0.223	0.296	0.41	0.927	113.375	1.65945	5	0
40	0.302	0.0783	2	-14.968	1	0.0325	0.956	9.88E-05	0.12	0.231	140.485	1.96266667	5	0
43	0.208	0.442	1	-13.192	1	0.0308	0.658	0.555	0.131	0.534	82.067	2.863116667	5	0
16	0.507	0.609	4	-7.99	0	0.124	0.698	1.43E-05	0.107	0.497	78.857	3.2	5	0
30	0.355	0.77	11	-3.525	1	0.0502	0.713	0.000314	0.128	0.359	113.275	3.765166667	5	0
11	0.658	0.431	1	-12.718	0	0.03	0.615	0.292	0.0902	0.528	132.045	3.893933333	5	0
39	0.569	0.48	7	-7.533	1	0.0412	0.781	0.0822	0.1	0.353	123.7	3.913783333	5	0
30	0.524	0.336	2	-8.034	1	0.0415	0.841	0.00118	0.111	0.458	110.964	4.757883333	5	0
15	0.49	0.63	6	-9.583	1	0.0404	0.755	0.00103	0.109	0.386	160.025	6.865116667	5	0
10	0.318	0.535	1	-8.816	1	0.0745	0.712	2.68E-05	0.0853	0.189	169.739	7.05885	5	0
54	0.598	0.853	9	-5.373	1	0.0545	0.132	0.00297	0.132	0.312	121.988	191396	1	1
56	0.383	0.703	4	-5.65	0	0.0763	0.00116	2.39E-05	0.112	0.42	135.968	212360	1	1
40	0.652	0.515	11	-12.034	0	0.0324	0.239	0.751	0.0991	0.203	134.969	244000	1	1
32	0.345	0.517	4	-6.916	1	0.042	0.0219	0.0728	0.189	0.398	144.015	249823	1	1
52	0.575	0.558	11	-10.254	1	0.0321	0.0518	0.276	0.118	0.826	155.894	273854	1	1
61	0.529	0.491	1	-6.249	0	0.193	0.154	0.1	0.136	0.54	113.996	276893	1	1
37	0.481	0.488	1	-9.776	0	0.0524	0.0589	0.42	0.136	0.177	137.967	315799	1	1
33	0.158	0.0356	4	-32.22	1	0.0419	0.975	0.928	0.156	0.0369	98.614	386085	1	1
29	0.395	0.0163	3	-20.892	1	0.0608	0.984	0.942	0.111	0.193	72.217	117500	3	1
40	0.357	0.94	6	-2.74	0	0.158	0.00323	2.28E-05	0.206	0.444	174.978	137143	3	1
45	0.212	0.239	11	-17.042	0	0.0365	0.919	0.942	0.149	0.117	119.345	149752	3	1
49	0.0951	0.155	7	-20.447	0	0.0342	0.865	0.776	0.0922	0.138	163.072	159747	3	1
35	0.124	0.0712	10	-24.035	1	0.0418	0.939	0.789	0.0801	0.0407	154.206	168230	3	1
42	0.578	0.633	7	-7.552	1	0.0355	0.0869	0.00327	0.113	0.928	141.971	169067	3	1
57	0.4	0.628	4	-6.801	1	0.034	0.169	0.00126	0.129	0.399	155.757	174773	3	1
54	0.544	0.0221	7	-21.88	0	0.0442	0.994	0.921	0.106	0.352	70.795	177196	3	1
26	0.598	0.591	8	-5.387	1	0.0262	0.179	0.00066	0.0714	0.467	93.071	178484	3	1
43	0.503	0.431	8	-8.171	1	0.0366	0.275	2.40E-05	0.108	0.176	163.728	184760	3	1
76	0.717	0.577	8	-5.436	1	0.0491	0.708	0.00428	0.0899	0.235	104.927	185520	3	1
52	0.76	0.652	1	-8.896	1	0.0311	0.137	0.213	0.11	0.398	119.978	185536	3	1
40	0.697	0.667	9	-6.354	1	0.0395	0.0038	2.08E-06	0.236	0.698	136.051	187059	3	1
42	0.24	0.864	2	-5.59	1	0.0421	0.000119	0.411	0.157	0.528	176.78	188166	3	1
59	0.358	0.3	2	-9.564	1	0.0423	0.777	3.56E-05	0.0889	0.557	185.132	198787	3	1
62	0.457	0.223	1	-15.432	0	0.0317	0.988	0.918	0.135	0.438	150.998	201768	3	1
46	0.431	0.392	6	-9.994	0	0.0585	0.705	7.33E-06	0.174	0.3	98.667	205876	3	1
71	0.562	0.383	6	-15.474	1	0.0304	0.143	0.124	0.138	0.599	93.764	206760	3	1
55	0.289	0.841	8	-4.33	1	0.146	0.00582	0.00769	0.267	0.399	183.17	208134	3	1
49	0.561	0.439	9	-12.044	1	0.0369	0.458	0.0503	0.105	0.307	145.425	209839	3	1
54	0.546	0.351	11	-8.279	1	0.0271	0.701	3.14E-06	0.0997	0.283	105.79	211867	3	1
36	0.348	0.45	6	-13.748	1	0.0501	0.37	0.947	0.137	0.141	171.042	212992	3	1
22	0.559	0.46	7	-9.585	0	0.048	0.856	0.0214	0.119	0.435	127.489	216252	3	1
38	0.69	0.272	5	-10.492	1	0.0255	0.324	0.431	0.658	0.337	62.997	216828	3	1
44	0.527	0.419	11	-6.613	1	0.0303	0.327	0.0186	0.193	0.243	145.746	219022	3	1
54	0.368	0.921	8	-4.897	0	0.0919	0.000716	0.0449	0.295	0.451	119.113	219523	3	1
55	0.163	0.191	10	-20.924	1	0.0365	0.937	0.959	0.0961	0.0335	105.104	220630	3	1
69	0.4	0.267	10	-12.488	1	0.0323	0.744	0.00734	0.103	0.0872	144.799	225000	3	1
63	0.614	0.91	11	-3.175	0	0.0444	0.00956	0.000301	0.343	0.407	128.973	232907	3	1
64	0.44	0.269	5	-10.769	1	0.0262	0.914	0.261	0.132	0.138	103.877	234383	3	1
40	0.489	0.726	5	-6.204	1	0.345	0.2	6.50E-05	0.349	0.672	190.297	236000	3	1
35	0.258	0.852	6	-4.439	1	0.0739	0.000697	2.99E-05	0.182	0.489	112.116	236985	3	1
47	0.474	0.363	7	-7.489	1	0.0295	0.0126	7.77E-06	0.109	0.11	139.889	241667	3	1
57	0.112	0.978	4	-2.64	1	0.117	0.000108	0.0241	0.117	0.371	173.097	250222	3	1
49	0.184	0.207	2	-17.119	1	0.033	0.94	0.931	0.0772	0.089	79.979	251173	3	1
45	0.277	0.0456	10	-21.903	0	0.0529	0.984	0.928	0.107	0.0398	99.421	262920	3	1
36	0.365	0.309	9	-12.458	0	0.0888	0.156	1.87E-06	0.0642	0.531	176.19	264000	3	1
42	0.474	0.956	2	-4.442	0	0.0809	0.00124	0.000597	0.114	0.589	168.148	277427	3	1
23	0.456	0.513	5	-11.221	0	0.0277	0.00447	0.0273	0.114	0.771	153.995	280603	3	1
35	0.342	0.0213	1	-22.668	0	0.038	0.976	0.0116	0.139	0.04	82.917	280962	3	1
24	0.464	0.41	4	-8.721	1	0.0435	0.0954	0.0902	0.284	0.232	126.682	283850	3	1
40	0.152	0.0625	5	-23.396	1	0.0358	0.619	0.904	0.0802	0.0355	85.971	286962	3	1
52	0.554	0.449	2	-7.17	1	0.0336	0.0245	1.65E-06	0.257	0.441	137.946	290556	3	1
59	0.604	0.37	4	-18.45	1	0.0362	0.836	0.346	0.0954	0.666	90.339	290733	3	1
55	0.484	0.862	11	-6.39	0	0.0278	0.0061	2.74E-05	0.547	0.565	106.922	294800	3	1
37	0.275	0.524	7	-8.656	1	0.0339	0.785	1.46E-05	0.0974	0.291	106.094	311613	3	1
51	0.253	0.0118	8	-33.838	1	0.042	0.952	0.614	0.245	0.149	82.843	316167	3	1
40	0.701	0.323	5	-10.418	1	0.0326	0.923	0.471	0.0927	0.403	124.022	342401	3	1
18	0.982	0.641	8	-4.956	1	0.0553	0.000222	0.291	0.0563	0.866	131.023	355413	3	1
50	0.778	0.399	1	-8.984	1	0.0858	0.0751	0.835	0.103	0.321	137.305	67720	4	1
43	0.477	0.0612	10	-25.266	0	0.0346	0.984	0.871	0.107	0.183	112.879	81641	4	1
62	0.401	0.918	8	-5.274	1	0.367	0.0149	0.77	0.397	0.525	86.063	95973	4	1
46	0.568	0.636	4	-8.862	1	0.0297	0.431	3.02E-06	0.492	0.71	124.37	104507	4	1
28	0.677	0.772	3	-7.438	1	0.424	0.303	2.15E-05	0.299	0.721	148.163	106048	4	1
32	0.46	0.949	7	-5.59	1	0.084	0.00141	0.304	0.234	0.214	146.051	113752	4	1
40	0.525	0.623	7	-6.253	0	0.0291	0.247	0.742	0.148	0.839	144.583	115925	4	1
25	0.456	0.961	7	-4.353	1	0.0772	0.000288	0.00201	0.366	0.712	76.547	118720	4	1
76	0.674	0.789	8	-6.903	1	0.0676	0.00178	0.0071	0.0754	0.918	129.804	121160	4	1
28	0.26	0.837	9	-3.526	1	0.0455	0.00172	0.685	0.0604	0.486	185.972	121560	4	1
53	0.527	0.973	11	-3.203	0	0.19	0.000756	8.93E-05	0.361	0.131	134.942	122222	4	1
35	0.466	0.77	6	-5.852	0	0.0322	0.00596	0.000513	0.202	0.475	140.233	122878	4	1
55	0.636	0.241	7	-9.551	1	0.0564	0.691	0.793	0.216	0.256	75.959	123452	4	1
30	0.599	0.316	1	-14.436	1	0.081	0.679	0.00113	0.653	0.355	147.963	125266	4	1
64	0.558	0.0259	8	-30.016	1	0.0458	0.996	0.871	0.0969	0.37	157.811	125520	4	1
29	0.503	0.759	7	-8.7	1	0.0315	0.00755	2.15E-06	0.338	0.965	142.856	125765	4	1
62	0.502	0.978	7	-3.278	1	0.0649	0.000163	1.27E-06	0.287	0.603	138.811	126573	4	1
32	0.449	0.958	6	-6.602	0	0.123	5.33E-06	0.000116	0.148	0.389	107.458	129373	4	1
46	0.824	0.485	6	-10.345	0	0.0964	0.145	0.00076	0.0798	0.773	118.874	129717	4	1
29	0.516	0.948	2	-3.994	1	0.0644	0.0279	0.0564	0.15	0.957	170.087	130329	4	1
23	0.332	0.943	9	-7.401	1	0.0794	0.00198	0.561	0.381	0.125	78.566	133479	4	1
29	0.772	0.583	1	-5.84	1	0.223	0.0242	1.05E-06	0.267	0.382	136.017	134317	4	1
42	0.548	0.543	11	-7.309	1	0.0315	0.234	7.64E-06	0.107	0.584	80.979	134780	4	1
30	0.65	0.712	2	-6.066	1	0.0304	0.0271	0.0166	0.112	0.847	125.795	134880	4	1
53	0.289	0.879	4	-9.15	1	0.0543	0.015	0.503	0.441	0.584	172.924	134922	4	1
37	0.653	0.843	4	-8.688	1	0.0327	0.211	0.46	0.161	0.767	103.053	135728	4	1
56	0.531	0.849	9	-10.754	1	0.111	0.0389	0.00763	0.186	0.305	119.516	136427	4	1
50	0.798	0.519	5	-7.38	0	0.0622	0.375	0.000652	0.131	0.521	116.046	136500	4	1
37	0.605	0.555	5	-10.323	1	0.0823	0.357	0.00145	0.226	0.212	86.984	136552	4	1
55	0.829	0.631	1	-7.876	1	0.106	0.875	0.0123	0.109	0.792	106.863	136822	4	1
39	0.421	0.598	4	-6.078	0	0.0487	0.0349	4.80E-06	0.416	0.778	157.927	136960	4	1
70	0.551	0.819	2	-4.489	1	0.0525	0.0103	0.0437	0.153	0.846	174.917	137760	4	1
44	0.796	0.441	7	-9.83	1	0.292	0.16	2.89E-05	0.118	0.371	158.105	137872	4	1
37	0.745	0.3	10	-13.33	1	0.0652	0.372	0.229	0.152	0.6	137.924	138262	4	1
57	0.593	0.804	7	-5.497	1	0.0319	0.105	2.22E-06	0.047	0.962	148.959	138360	4	1
53	0.395	0.727	7	-6.015	1	0.0375	0.282	7.12E-06	0.0683	0.872	179.097	139133	4	1
25	0.463	0.957	2	-4.55	1	0.0491	0.000469	0.00193	0.368	0.663	95.048	140691	4	1
55	0.399	0.975	7	-5.237	1	0.0991	0.000114	0.000624	0.152	0.319	171.971	140907	4	1
49	0.472	0.922	9	-3.822	1	0.0837	0.000364	3.07E-06	0.286	0.456	104.872	141009	4	1
68	0.551	0.86	7	-7.839	1	0.0796	0.262	4.57E-06	0.0558	0.723	136.921	141507	4	1
31	0.377	0.976	6	-3.686	0	0.217	0.000107	0.0936	0.142	0.264	116.062	141560	4	1
51	0.618	0.684	4	-6.163	1	0.039	0.117	0.455	0.273	0.823	170.029	141750	4	1
48	0.535	0.858	10	-11.109	1	0.0453	0.101	2.18E-06	0.141	0.926	95.792	142093	4	1
27	0.342	0.888	7	-4.404	1	0.0617	0.00116	1.18E-05	0.214	0.287	159.118	142147	4	1
46	0.529	0.861	11	-10.581	1	0.0784	0.292	0.225	0.314	0.387	96.52	142507	4	1
49	0.542	0.923	4	-5.005	0	0.0975	0.011	0.00054	0.0707	0.724	172.977	142760	4	1
28	0.733	0.944	6	-5.059	0	0.064	0.0017	0.855	0.097	0.718	104.005	143063	4	1
55	0.855	0.583	9	-5.277	0	0.074	0.196	0.000276	0.0766	0.902	134.953	144227	4	1
54	0.47	0.913	7	-10.196	1	0.0343	6.59E-05	0.267	0.222	0.977	130.425	145533	4	1
40	0.565	0.769	6	-7.863	0	0.0594	0.0135	0.794	0.171	0.464	124.069	145920	4	1
23	0.15	0.843	9	-8.369	1	0.0439	0.000127	0.502	0.665	0.729	180.034	145932	4	1
77	0.564	0.932	11	-10.068	1	0.0554	0.013	0.169	0.349	0.619	112.937	146250	4	1
47	0.846	0.451	7	-4.168	1	0.124	0.263	1.74E-06	0.12	0.63	85.942	146305	4	1
23	0.401	0.822	9	-7.091	1	0.122	0.000147	0.0011	0.0713	0.674	174.966	146520	4	1
86	0.346	0.944	9	-9.874	1	0.0485	4.16E-05	0.565	0.0546	0.403	179.63	147036	4	1
21	0.487	0.678	2	-6.908	1	0.0277	0.0814	0.23	0.168	0.869	87.241	147187	4	1
61	0.696	0.83	8	-4.866	1	0.146	0.0717	2.39E-06	0.171	0.677	138.057	147562	4	1
46	0.675	0.649	4	-8.937	1	0.0562	0.334	0.0655	0.11	0.496	148	148267	4	1
26	0.29	0.386	10	-9.728	1	0.0279	0.51	0.000191	0.101	0.228	86.889	149328	4	1
40	0.522	0.695	9	-11.77	1	0.0393	0.000909	0.00741	0.069	0.658	129.723	149427	4	1
56	0.694	0.576	11	-7.064	1	0.0275	0.501	2.35E-06	0.264	0.445	117.997	150127	4	1
69	0.551	0.293	2	-12.503	1	0.0272	0.486	0.000273	0.0864	0.322	106.798	150640	4	1
49	0.464	0.919	1	-2.497	1	0.111	0.00315	0.000497	0.154	0.703	167.865	151588	4	1
51	0.375	0.6	11	-9.313	1	0.033	0.0966	0.000972	0.759	0.916	169.976	151693	4	1
